show_id,genre
546728,Comedy
546728,Family
546728,Science Fiction
347111,Action
347111,Science Fiction
458342,Drama
458342,Comedy
504982,Science Fiction
504982,Action
504982,Horror
494974,Thriller
494974,History
416724,Horror
454291,Documentary
454291,Family
514684,Comedy
514684,Thriller
514684,Drama
514710,Animation
514710,Fantasy
514710,Adventure
514710,Drama
458027,Action
458027,Drama
458027,Fantasy
458027,History
458027,Adventure
448432,History
448432,Horror
412157,Thriller
412157,Mystery
300906,Horror
300906,Thriller
511652,Drama
511652,Romance
451877,Drama
451877,Science Fiction
451877,Mystery
502350,Drama
348657,Drama
348657,Thriller
348657,Comedy
519035,Comedy
519035,Romance
519035,Drama
414018,Western
414018,Drama
414018,Comedy
504603,Comedy
504603,Crime
564149,Action
564149,Crime
564149,Thriller
497223,Thriller
472734,Comedy
472734,Drama
458005,Science Fiction
458005,Romance
458005,Thriller
480100,Horror
407890,Drama
407890,Adventure
504231,Action
504231,Drama
689308,Romance
506596,Animation
506596,Family
425373,Drama
486225,Comedy
513736,Animation
513736,Family
513736,Action
513736,Comedy
414001,Drama
414001,Adventure
554279,Romance
554279,Family
554279,TV Movie
422742,Adventure
422742,Family
422742,Fantasy
499088,Comedy
499088,Family
499088,Animation
499088,Adventure
475220,Horror
475220,Fantasy
475220,Comedy
475220,Mystery
522964,Action
522964,Science Fiction
522964,Thriller
512412,Crime
512412,Action
512412,Adventure
512412,Thriller
519091,Romance
519091,Drama
518880,Thriller
518880,Drama
518880,Adventure
454283,Comedy
538331,Comedy
526224,Horror
526224,Action
526224,Thriller
499319,Drama
499319,Romance
499319,Comedy
592041,Romance
592041,Drama
451657,Drama
451657,Thriller
462919,Comedy
462919,Drama
462919,Romance
492452,Drama
534271,Horror
534271,Thriller
513427,Drama
513427,TV Movie
470918,Mystery
470918,Crime
470918,Drama
338768,Comedy
338768,Drama
563103,Thriller
563103,Crime
563103,Mystery
507612,Romance
507612,Comedy
507612,Drama
497814,Thriller
497814,Crime
497814,Action
471429,Action
471429,Comedy
471429,Thriller
471429,Romance
521647,Action
521647,Thriller
531380,Action
531380,Adventure
531380,Crime
477666,Drama
477666,Romance
609247,Thriller
484901,Drama
484901,Thriller
548928,Action
448447,Drama
448447,Comedy
448447,Romance
548537,Drama
548537,Romance
548537,TV Movie
518496,Drama
431072,Comedy
499170,Fantasy
499170,Romance
499170,Thriller
499170,Science Fiction
551591,Animation
551591,Fantasy
551591,Action
551591,Comedy
551591,Adventure
551591,Family
396321,Horror
396321,Comedy
396321,Fantasy
520777,Documentary
529784,Comedy
529784,Drama
529784,Romance
454693,Drama
454693,History
460059,Action
460059,Thriller
460059,Crime
559700,Action
559700,Crime
496096,Comedy
493100,Documentary
471335,Romance
471335,Drama
451713,Drama
451713,Romance
451713,History
542905,Thriller
542905,Crime
481432,Drama
481432,Fantasy
487476,Drama
487476,Comedy
552504,Comedy
552504,Drama
552504,Horror
552504,Romance
451925,Science Fiction
451925,Comedy
451925,Romance
588064,Thriller
588064,Mystery
588064,Science Fiction
538604,Comedy
538604,Music
529569,Thriller
529569,Crime
311307,Comedy
554653,Drama
554653,TV Movie
551238,Horror
466565,Horror
466565,Drama
466565,Fantasy
490005,Comedy
457435,History
457435,Comedy
541660,Drama
523873,Action
523873,Comedy
460071,Crime
460071,Drama
460071,Thriller
533992,Thriller
533992,Crime
533991,Horror
533991,Comedy
503752,Horror
503752,Thriller
356199,Music
356199,Documentary
513919,Drama
458344,Comedy
458344,Drama
458344,Romance
497864,Drama
497864,Comedy
448557,Comedy
448557,Drama
448557,Romance
529250,Romance
529250,TV Movie
433694,Animation
433694,Adventure
433694,Family
433694,History
433694,War
536108,Animation
536108,Horror
536108,Mystery
536108,Fantasy
525938,Comedy
525938,Drama
409056,Thriller
409056,Horror
409056,Drama
299782,Drama
529210,Drama
529210,Crime
529210,Thriller
532638,Horror
532638,Thriller
557646,Documentary
550022,Romance
550022,Comedy
550022,TV Movie
470333,Music
470333,Drama
470333,Comedy
470333,Family
399056,Drama
399056,History
474538,Crime
474538,Thriller
474538,Drama
474538,Horror
422128,Drama
468219,Comedy
468219,Action
468219,Drama
541560,Horror
541560,Mystery
541560,Western
555850,Romance
555850,Comedy
555850,Family
436373,Horror
462550,Comedy
437029,Romance
437029,Comedy
453278,Drama
453278,Western
875067,Romance
481370,Drama
481370,History
449019,Thriller
517331,Thriller
517331,Mystery
517331,Drama
390059,Comedy
390059,Romance
390059,Drama
504599,Drama
504599,Crime
429417,Horror
429417,Drama
412000,Thriller
412000,Crime
412000,Mystery
502406,Horror
502406,Thriller
459267,Drama
522449,History
472138,Adventure
472138,Action
459258,Action
459258,Mystery
459258,Thriller
424619,Comedy
515047,Comedy
515047,Crime
515047,Drama
507505,Drama
507505,Crime
496316,Action
496316,Crime
496316,Adventure
496316,Mystery
496316,Thriller
493006,Animation
493006,Crime
493006,Mystery
493006,Action
543580,Documentary
543580,History
543580,War
524318,Drama
469284,Mystery
469284,Adventure
469284,Drama
701952,Romance
489988,Documentary
466532,Science Fiction
466532,Drama
466532,Romance
475928,Thriller
475928,Drama
475928,Mystery
454545,Comedy
454545,Adventure
454545,Family
538362,Drama
510938,Romance
440630,Comedy
440630,Romance
440630,Drama
399725,Comedy
399725,Drama
513399,Comedy
503314,Action
503314,Science Fiction
503314,Animation
520541,Romance
520541,Comedy
482712,Drama
441717,Romance
543830,Romance
515114,Music
515114,Drama
484482,Drama
484482,Comedy
514575,Drama
514575,Crime
514575,History
492550,Drama
492550,Comedy
429203,Comedy
429203,Crime
429203,Drama
489927,Drama
442811,Drama
486101,Comedy
486101,Drama
496349,Animation
496349,Action
496349,Drama
496349,Science Fiction
496349,War
496349,Romance
496349,Music
506053,Action
506053,Drama
506053,Crime
552848,Romance
524087,Drama
524087,Comedy
496076,Romance
496076,Drama
496076,Comedy
519255,Drama
519255,Music
519255,Romance
519255,Thriller
449749,Drama
449749,Romance
449749,Adventure
499722,Drama
499722,Comedy
499722,Romance
456165,Comedy
478159,Family
478159,Comedy
533932,Comedy
426375,Thriller
426375,Horror
489930,Comedy
489930,Crime
489930,Drama
557336,Crime
557336,Action
557336,Thriller
399131,Comedy
486070,Comedy
486070,Family
463022,Thriller
463022,Horror
560491,Horror
560491,Comedy
542787,Horror
542787,Thriller
542787,TV Movie
465642,Drama
465642,Action
465642,History
505063,Horror
456616,Comedy
557972,Action
557972,Thriller
503403,Romance
503403,TV Movie
549301,Romance
549301,TV Movie
492998,Drama
463858,Comedy
463858,Drama
502897,Music
502897,Drama
492414,Horror
492414,Thriller
552345,Drama
546630,Comedy
546630,Drama
438146,Drama
438146,Crime
373449,Action
373449,Science Fiction
373449,Fantasy
434358,Adventure
434358,Family
500168,Comedy
500168,Romance
500168,History
483435,Comedy
483435,Drama
522320,Documentary
515911,Drama
515911,Romance
498247,Comedy
436549,Horror
554137,Drama
554137,History
544814,Drama
544814,Thriller
544814,Crime
531836,TV Movie
531836,Romance
448677,Drama
481760,Animation
481760,Adventure
481760,Action
481760,Family
481760,Fantasy
481760,Science Fiction
446663,Documentary
531145,Horror
531145,Mystery
493623,Drama
493623,Comedy
548178,Drama
548178,Horror
529207,Comedy
529207,Crime
541611,Drama
541611,History
505832,Animation
505832,Family
505832,Fantasy
518764,Drama
518764,Action
518764,Adventure
518764,Thriller
447682,Comedy
447682,Drama
545582,Action
545582,Science Fiction
539619,Action
539619,Thriller
454033,Comedy
454033,Drama
539549,Horror
539549,Crime
539549,Drama
506951,Drama
506951,Family
456086,Drama
456086,Comedy
531736,Comedy
531736,Romance
522055,Documentary
503235,Action
503235,Crime
503235,Drama
490003,Documentary
553512,Music
553512,Documentary
470401,Documentary
470401,Crime
526746,Action
526746,Adventure
526746,History
537406,Romance
537406,Comedy
479520,Drama
479520,War
470894,Thriller
470894,Science Fiction
451204,Drama
533592,Animation
533592,Adventure
533592,Family
533592,Comedy
471616,Drama
487850,Drama
487850,Romance
462148,Comedy
462148,Romance
507618,Documentary
553796,Comedy
553796,Drama
383585,War
383585,Drama
534789,Family
534789,Animation
534789,Adventure
477510,Romance
477510,Comedy
440424,Comedy
440424,Drama
506464,Thriller
506464,Action
506464,Crime
506464,Drama
515916,Drama
418667,Comedy
468362,Action
468362,Drama
468362,History
468362,Thriller
468362,War
490033,Drama
490033,Crime
463322,Horror
463322,Drama
463322,Fantasy
535488,Horror
535488,Thriller
524288,Documentary
550385,TV Movie
550385,Romance
550385,Family
773559,Drama
429742,Horror
502143,Comedy
445710,Horror
511449,Horror
511449,Thriller
500909,History
500909,Drama
500909,Comedy
508933,Comedy
422619,Drama
422619,Science Fiction
529982,Thriller
529982,Action
529982,Drama
493058,Comedy
398826,Thriller
398826,Action
544627,Crime
544627,Drama
511785,Comedy
511785,Drama
467917,Drama
570541,Drama
570541,Romance
504345,Comedy
519106,Comedy
519106,Drama
519106,Romance
519106,Crime
540871,Action
540871,Crime
540871,Drama
467467,Romance
467467,Drama
438373,Music
438373,Drama
438373,Mystery
486753,Romance
378107,Animation
378107,Documentary
378107,History
959960,Animation
418472,Drama
500890,Drama
551824,Romance
551824,Drama
551824,Comedy
487004,Comedy
526990,Comedy
526990,Action
518045,Comedy
508018,Thriller
508018,Drama
508018,Fantasy
558655,Horror
558655,Thriller
558655,TV Movie
506600,Thriller
506600,Horror
480823,Drama
480823,Action
543033,Animation
543033,Action
543033,Thriller
543033,Crime
504561,Documentary
504561,Music
535809,Romance
535809,Drama
535809,TV Movie
535809,Fantasy
387836,Animation
387836,Comedy
478100,Mystery
478100,Thriller
535692,Comedy
519223,Thriller
519223,Drama
481762,Comedy
421456,Animation
421456,Adventure
518452,Drama
522438,Horror
522438,Action
522438,Science Fiction
522438,TV Movie
365240,Romance
493675,Thriller
493675,Drama
493675,Mystery
546116,Drama
546116,Thriller
546116,TV Movie
489170,Drama
516784,Horror
516784,Thriller
442709,Drama
526997,Comedy
526997,Crime
507256,Music
507256,Documentary
410331,Action
410331,Crime
410331,Drama
484428,Drama
484428,History
539626,Animation
539626,Action
539626,Fantasy
446170,Thriller
446170,Mystery
521784,Action
521784,War
521784,Drama
563766,Comedy
481157,Comedy
543103,Action
543103,Adventure
543103,Science Fiction
543103,Fantasy
543103,Drama
543103,Comedy
447856,Comedy
447856,Drama
496524,Action
496524,Comedy
496524,Crime
496524,Drama
449575,Science Fiction
437294,Comedy
467181,Family
467181,Comedy
467181,TV Movie
500378,Comedy
500378,Crime
500378,Action
500378,Mystery
448565,TV Movie
448565,Drama
519956,History
519956,Thriller
341735,Drama
341735,Romance
341735,Comedy
506775,Comedy
506775,Horror
506775,Science Fiction
483297,Drama
483297,Romance
543688,Drama
543688,Romance
544510,Comedy
544510,History
496212,Horror
496212,Thriller
529790,Adventure
529790,Animation
529790,Family
529790,Fantasy
500259,Drama
500259,Romance
507143,Comedy
507143,Drama
507143,Romance
407651,Comedy
457243,Comedy
503838,Crime
503838,Drama
503838,Thriller
503838,Action
462723,Comedy
462723,Romance
552938,Thriller
552938,Horror
496320,Thriller
496320,Action
496320,Crime
496320,Adventure
528998,Drama
528998,Thriller
528998,Romance
511404,Comedy
511404,Drama
455842,Animation
455842,Family
455842,Adventure
486072,Animation
486072,Adventure
486072,Family
534235,Horror
534235,Thriller
550032,TV Movie
550032,Romance
550134,Action
643216,Drama
514124,Comedy
531949,Comedy
467867,Drama
467867,TV Movie
430727,War
430727,Drama
430727,History
529531,Comedy
480465,Action
480465,War
480465,Drama
480465,Thriller
529483,Science Fiction
529483,Drama
452731,Drama
452731,Comedy
438623,Drama
438623,Comedy
450766,Thriller
450766,Drama
418109,Crime
418109,Drama
550030,Drama
550030,TV Movie
550030,Romance
478508,Drama
478508,Adventure
478508,War
659475,Comedy
489418,Drama
515237,Action
515237,Thriller
535170,Comedy
535170,Drama
535170,Mystery
536413,Drama
536413,Crime
521934,Horror
521934,Drama
498249,Comedy
347392,Comedy
347392,Horror
468735,Drama
521720,Action
521720,Adventure
521720,Fantasy
420915,Crime
420915,Drama
519597,Comedy
519597,Family
480736,Comedy
480736,Drama
480736,Adventure
480736,Family
333676,Romance
333676,Comedy
436494,Thriller
436494,Action
436494,Drama
436494,Horror
502385,Comedy
502385,Music
459713,Drama
531326,Documentary
470211,Comedy
470211,Romance
1162094,Drama
502167,Thriller
502167,Mystery
422615,Comedy
552088,Comedy
298096,Drama
298096,Comedy
298096,Fantasy
298096,Horror
514266,Comedy
534530,Action
534530,Drama
494471,Comedy
494471,Animation
494471,Adventure
494471,Drama
516846,TV Movie
516846,Romance
387773,Comedy
387773,Romance
387773,Drama
561546,Action
561546,Horror
561546,Mystery
531158,TV Movie
531158,Drama
531158,Crime
531158,Mystery
494493,Comedy
502164,Documentary
493762,TV Movie
493762,Romance
493762,Comedy
414030,Drama
414030,Documentary
514808,Romance
514808,TV Movie
474331,Comedy
437316,Adventure
437316,Comedy
408490,Horror
408490,Action
408490,Comedy
504969,Drama
421920,Family
421920,Animation
520358,Drama
520358,Comedy
508003,Documentary
420818,Adventure
420818,Drama
420818,Family
420818,Animation
299534,Adventure
299534,Science Fiction
299534,Action
496243,Comedy
496243,Thriller
496243,Drama
581528,Crime
581528,Action
581528,Thriller
615453,Animation
615453,Fantasy
615453,Adventure
587727,Romance
181812,Adventure
181812,Action
181812,Science Fiction
384018,Action
384018,Adventure
384018,Comedy
166428,Animation
166428,Family
166428,Adventure
475557,Crime
475557,Thriller
475557,Drama
429617,Action
429617,Adventure
429617,Science Fiction
537915,Romance
537915,Drama
458156,Action
458156,Thriller
458156,Crime
330457,Family
330457,Animation
330457,Adventure
330457,Comedy
330457,Fantasy
474350,Horror
474350,Thriller
522938,Action
522938,Thriller
522938,Drama
546554,Comedy
546554,Crime
546554,Mystery
521029,Horror
299537,Action
299537,Adventure
299537,Science Fiction
399579,Action
399579,Science Fiction
399579,Adventure
512200,Adventure
512200,Comedy
512200,Fantasy
290859,Science Fiction
290859,Action
290859,Adventure
290859,Thriller
420817,Adventure
420817,Fantasy
420817,Romance
420817,Family
420809,Family
420809,Fantasy
420809,Adventure
420809,Action
530385,Horror
530385,Drama
530385,Mystery
466272,Comedy
466272,Drama
466272,Thriller
301528,Family
301528,Adventure
301528,Animation
301528,Comedy
301528,Fantasy
619264,Drama
619264,Science Fiction
619264,Thriller
626289,Drama
373571,Science Fiction
373571,Action
359724,Drama
359724,Action
359724,History
527641,Romance
527641,Drama
820232,Animation
820232,Action
820232,Fantasy
820232,Thriller
607397,Romance
483906,Action
483906,Crime
483906,Drama
491480,Drama
491480,History
554600,Action
554600,Drama
554600,War
479455,Comedy
479455,Science Fiction
479455,Action
157433,Horror
157433,Thriller
567609,Horror
567609,Comedy
519465,Drama
320288,Science Fiction
320288,Action
320288,Adventure
287947,Action
287947,Comedy
287947,Fantasy
506574,Family
506574,TV Movie
506574,Adventure
506574,Fantasy
412117,Adventure
412117,Animation
412117,Comedy
412117,Family
638507,Animation
638507,Fantasy
638507,Adventure
638507,Action
638507,Family
338967,Comedy
338967,Horror
338967,Action
399361,Action
399361,Thriller
399361,Crime
399361,Adventure
522681,Horror
522681,Thriller
522681,Mystery
503919,Drama
503919,Fantasy
503919,Thriller
530915,War
530915,History
530915,Thriller
530915,Drama
398978,Crime
398978,Drama
398978,History
480414,Horror
331482,Drama
331482,Romance
331482,History
447404,Action
447404,Adventure
447404,Fantasy
592350,Animation
592350,Action
592350,Fantasy
592350,Adventure
517116,Horror
517116,Thriller
454640,Animation
454640,Action
454640,Fantasy
454640,Adventure
454640,Comedy
454640,Family
423204,Action
423204,Thriller
554596,Comedy
450465,Thriller
450465,Drama
450465,Science Fiction
499701,Adventure
499701,Comedy
499701,Family
499701,Fantasy
456740,Fantasy
456740,Horror
456740,Action
456740,Adventure
517093,Drama
517093,Action
517093,War
531428,Drama
531428,Romance
531428,History
531309,Horror
531309,Science Fiction
531309,Thriller
531309,Mystery
559969,Crime
559969,Drama
559969,Thriller
484641,Action
484641,Adventure
484641,Thriller
517764,Horror
458897,Action
458897,Adventure
458897,Comedy
522162,Action
522162,War
522162,History
329996,Family
329996,Fantasy
329996,Adventure
511987,Horror
511987,Thriller
511987,Action
571891,Animation
571891,Adventure
571891,Fantasy
571891,Action
571891,Family
568091,Thriller
568091,Drama
568160,Animation
568160,Drama
568160,Fantasy
568160,Romance
431580,Family
431580,Animation
431580,Adventure
431580,Comedy
487297,Comedy
487297,Romance
417384,Horror
417384,Adventure
417384,Mystery
473033,Drama
473033,Thriller
473033,Crime
657654,Romance
481084,Family
481084,Animation
481084,Comedy
481084,Fantasy
575299,Drama
637920,Drama
537061,TV Movie
537061,Adventure
537061,Animation
537061,Comedy
537061,Fantasy
537061,Music
537061,Science Fiction
625976,Drama
625976,Romance
458723,Horror
458723,Thriller
486589,Animation
486589,Fantasy
486589,Drama
486589,Family
486589,Comedy
486589,Romance
514999,Action
514999,Comedy
514999,Mystery
480105,Horror
533444,Romance
533444,Drama
504949,Drama
504949,History
504949,War
509967,Action
509967,Comedy
509967,Thriller
575813,Drama
575813,Crime
575813,Romance
535167,Science Fiction
535167,Action
535167,Drama
522924,Drama
522924,Romance
441282,Drama
441282,Thriller
522518,Family
522518,Adventure
522518,Drama
515001,Comedy
515001,War
515001,Drama
449985,Thriller
449985,Action
453405,Science Fiction
453405,Action
453405,Adventure
453405,Thriller
652722,Romance
652722,Thriller
1054116,Animation
1054116,Action
573699,Romance
573699,Animation
573699,Fantasy
611014,Adventure
611014,Fantasy
611014,Family
514439,Drama
487616,Drama
487616,History
460321,Action
460321,Adventure
460321,Thriller
574982,Thriller
574982,Science Fiction
574982,Action
501170,Horror
501170,Thriller
501170,Fantasy
658009,Action
658009,Drama
585831,Action
585831,Crime
506517,Adventure
506517,Family
506517,Science Fiction
540901,Drama
540901,Comedy
540901,Crime
535292,Crime
535292,Action
535292,Drama
431693,Animation
431693,Action
431693,Adventure
431693,Comedy
431693,Family
438650,Action
438650,Crime
438650,Thriller
438650,Comedy
438650,Drama
553837,Animation
553837,Science Fiction
553837,Crime
553837,Mystery
553837,War
428045,Action
428045,Adventure
428045,Family
428045,Fantasy
280217,Action
280217,Adventure
280217,Animation
280217,Comedy
280217,Family
595985,Thriller
595985,Action
508965,Animation
508965,Family
508965,Adventure
508965,Comedy
508965,Fantasy
508763,Drama
508763,Adventure
508763,Family
416144,Thriller
416144,History
416144,Drama
416144,Action
684501,Drama
684501,Romance
853033,Drama
853033,Romance
440472,Comedy
440472,Drama
639838,Thriller
615165,Animation
615165,Romance
492188,Drama
484468,Thriller
484468,Action
484468,Adventure
512196,Comedy
512196,Horror
512196,Science Fiction
571055,Horror
571055,Thriller
571055,TV Movie
504608,Music
504608,Drama
570503,Romance
570503,Drama
481880,Drama
481880,Crime
576004,Comedy
576004,Horror
528091,Horror
528091,Action
528091,Thriller
553600,Animation
553600,Action
553600,Science Fiction
551115,Action
551115,Crime
551115,Thriller
551115,Drama
599975,Horror
599975,Thriller
458305,Science Fiction
458305,Thriller
458305,Mystery
458305,Horror
525661,Drama
606856,Adventure
606856,Family
463843,Horror
461130,Science Fiction
461130,Action
461130,Crime
625450,Comedy
625450,Drama
625450,Romance
523139,Horror
523139,Drama
523139,Thriller
548473,Horror
548473,Science Fiction
548473,Mystery
548473,Thriller
552178,Drama
552178,Thriller
581387,Action
581387,Adventure
581387,Thriller
449562,Comedy
449562,Crime
431075,Horror
431075,Mystery
431075,Thriller
533642,Horror
533642,Thriller
606154,Thriller
606154,Drama
581791,Drama
581791,Romance
506528,Drama
506528,History
652572,Romance
606117,Romance
606117,Music
606117,Comedy
606117,Fantasy
292011,Drama
480042,Action
480042,Thriller
530079,Animation
530079,Romance
530079,Comedy
530079,Drama
530079,Fantasy
620249,Animation
620249,Fantasy
620249,Action
653127,Romance
532067,Animation
532067,Adventure
532067,Comedy
532067,Fantasy
500852,Action
400157,Comedy
400157,Animation
400157,Adventure
400157,Family
400157,Fantasy
509874,Crime
509874,Comedy
509874,Drama
535581,Comedy
535581,Horror
302349,Action
302349,Comedy
302349,Fantasy
302349,Science Fiction
697251,Romance
499338,Family
499338,Drama
519010,Drama
512895,Family
512895,Romance
512895,Comedy
621191,Crime
621191,Drama
621191,Romance
466081,Drama
466081,Crime
466081,Thriller
468816,Action
468816,History
468816,Drama
521777,Comedy
559401,Drama
486131,Action
486131,Crime
486131,Comedy
486131,Mystery
454294,Action
454294,Adventure
454294,Fantasy
454294,Family
438674,Crime
438674,Action
438674,Thriller
500682,Crime
500682,Drama
500682,Thriller
491854,Action
491854,Science Fiction
605804,Horror
605804,Mystery
605804,Thriller
457799,Drama
457799,Crime
527776,Drama
617986,Thriller
617986,Drama
617986,Crime
578844,Romance
567646,Action
567646,Comedy
567646,Crime
549053,Comedy
549053,Romance
463257,Adventure
463257,Comedy
463257,Drama
587272,Comedy
527261,Horror
527261,Drama
527261,Thriller
527261,Fantasy
508138,Thriller
508138,Crime
508138,Action
502292,Romance
502292,Comedy
543540,Romance
543540,Comedy
616219,Drama
616219,Romance
793445,Drama
793445,Mystery
633604,Horror
633604,Comedy
369196,Thriller
369196,Horror
522212,Drama
522212,Crime
522212,History
471506,Mystery
471506,Thriller
471506,Horror
471506,Drama
505600,Comedy
413518,Drama
413518,Family
413518,Fantasy
502416,Horror
502416,Thriller
459992,Comedy
459992,Romance
524251,Horror
524251,Thriller
524251,Mystery
508802,Documentary
508802,Family
551332,Drama
551332,History
569594,Action
569594,History
569594,Drama
509730,Family
509730,Animation
530382,Science Fiction
530382,Thriller
531306,Science Fiction
531306,Adventure
531306,Action
531306,Comedy
581531,Horror
581531,Thriller
700548,Romance
452832,Thriller
452832,Mystery
452832,Drama
449563,Comedy
449563,Fantasy
449563,Romance
472674,Drama
604605,Animation
604605,Romance
604605,Science Fiction
604605,Drama
567006,Animation
567006,Drama
567006,Action
567006,Science Fiction
556509,Horror
556509,Mystery
556509,Thriller
556509,Crime
537055,Science Fiction
537055,Animation
610892,Drama
610892,Fantasy
610892,Animation
532671,Horror
532671,Thriller
449459,Thriller
449459,Mystery
727502,Action
575222,Animation
575222,Adventure
575222,Comedy
575222,Science Fiction
575222,Fantasy
575222,Family
458253,Family
458253,Animation
458253,Comedy
458253,Adventure
556901,Action
556901,Animation
556901,Comedy
556901,Family
556901,Fantasy
556901,Science Fiction
615774,Fantasy
615774,Animation
615774,Family
615774,Adventure
615774,Comedy
615774,Mystery
615774,Horror
651045,Drama
651045,Romance
578189,Action
578189,Crime
578189,Drama
578189,Thriller
517024,Thriller
553835,Animation
553835,Action
553835,Adventure
553835,Comedy
553835,Fantasy
553835,Romance
505948,Science Fiction
505948,Thriller
581997,Animation
581997,Action
581997,Science Fiction
581997,Adventure
581997,Comedy
581997,Crime
393624,Thriller
393624,History
393624,Drama
635744,War
465086,Horror
465086,Mystery
468224,War
468224,Drama
468224,Romance
433502,War
433502,Drama
433502,Romance
609734,Fantasy
609734,Romance
542417,Drama
542417,Crime
542417,History
542417,Romance
622420,Horror
572154,Animation
572154,Romance
572154,Drama
572154,Fantasy
607383,Horror
607383,Comedy
554241,Family
554241,Comedy
554590,Comedy
560527,Fantasy
560527,Comedy
560527,Action
505283,Romance
505283,Drama
586347,Action
390634,Animation
390634,Action
390634,Fantasy
390634,Drama
390634,Romance
429471,Science Fiction
429471,Action
429471,Adventure
429471,Thriller
617708,Thriller
617708,Horror
617708,Drama
539892,Science Fiction
422803,Family
422803,Animation
422803,Adventure
422803,Comedy
566451,Animation
566451,Drama
566451,Thriller
566451,Fantasy
454458,Animation
454458,Music
454458,Family
454458,Comedy
411728,History
411728,Drama
411728,Mystery
411728,Thriller
445629,Comedy
512901,Action
512901,Fantasy
512901,Family
512901,Adventure
524780,Drama
524780,Comedy
620725,Comedy
505706,Crime
505706,Thriller
505706,Horror
505706,Comedy
576393,Romance
576393,Comedy
520901,Action
520901,Science Fiction
520901,Horror
623195,Romance
623195,Comedy
611914,Action
611914,Thriller
611914,Adventure
611914,Crime
515195,Comedy
515195,Fantasy
515195,Music
515195,Romance
575094,Adventure
575094,Fantasy
575094,Mystery
585077,Animation
585077,Fantasy
585077,Adventure
585077,Mystery
465003,Drama
465003,Thriller
465003,History
480001,Comedy
480001,Thriller
480001,Drama
480001,Mystery
538207,Drama
538207,Action
538207,Crime
538207,Thriller
572164,Action
572164,Comedy
586707,Thriller
586707,Science Fiction
612152,Drama
612152,Thriller
612152,Horror
500916,Action
500916,Adventure
500916,Thriller
671622,Drama
595172,Animation
595172,Adventure
489245,War
489245,Action
489245,Drama
566222,Documentary
536869,Fantasy
536869,Comedy
536869,Drama
517909,Crime
517909,Drama
517909,Comedy
586863,Crime
586863,Drama
586863,Thriller
581218,Animation
581218,Family
581218,Adventure
581218,Fantasy
583132,Horror
535845,Drama
534490,Crime
534490,Action
582570,Comedy
508664,War
508664,Action
508664,Drama
508664,History
613099,Thriller
613099,Crime
613099,Mystery
526429,Animation
526429,Adventure
526429,Fantasy
526429,Mystery
526429,Science Fiction
580626,Crime
580626,Action
454467,Family
454467,Comedy
454467,Fantasy
585268,Action
585268,Thriller
585268,Adventure
583903,Drama
583903,Romance
513302,Animation
513302,Adventure
513302,Family
513302,Comedy
505436,Comedy
575452,Drama
575452,Crime
575452,Thriller
482981,Music
482981,Comedy
482981,Drama
514921,Adventure
514921,Drama
514921,Romance
401410,Adventure
401410,Horror
401410,Thriller
641790,Action
641790,Thriller
500922,Action
500922,Crime
500922,Drama
500922,Thriller
538225,Western
538225,Drama
539651,Science Fiction
539651,Thriller
539651,Mystery
539651,Horror
586954,Animation
586954,Adventure
586954,Family
586954,Comedy
587808,Action
587808,Crime
587808,Drama
626914,Romance
513045,Action
513045,Comedy
537056,Action
537056,Animation
537056,Crime
537056,Mystery
537056,Adventure
537056,Drama
537056,Romance
537056,Science Fiction
526050,Comedy
526050,Fantasy
526050,Romance
571627,Action
571627,Horror
571627,Thriller
570480,Animation
570480,Adventure
570480,Family
570480,Comedy
570480,Music
582913,Horror
582913,Drama
582913,Mystery
582913,Science Fiction
529983,Thriller
529983,Crime
554805,Action
554805,Adventure
554805,War
554805,History
554805,Fantasy
560192,Thriller
550115,Comedy
501907,Drama
501907,History
327331,Drama
327331,Music
327331,History
327331,Comedy
570973,Documentary
503125,Horror
503125,Comedy
515248,Comedy
515248,Romance
570131,Comedy
570131,Drama
570131,Romance
570131,Fantasy
584962,Comedy
619278,Action
619278,Crime
619278,Thriller
449924,Action
449924,History
449924,Drama
611207,Comedy
611207,Romance
537140,Drama
575769,Thriller
574089,Animation
574089,Family
535544,Drama
535544,Romance
535544,History
480434,Drama
480434,Thriller
504631,Horror
504631,Fantasy
504631,Mystery
504631,Thriller
565743,Drama
565743,Mystery
565743,Science Fiction
565743,Thriller
602307,Animation
602307,Family
602307,Action
602307,Comedy
985930,Drama
433249,Science Fiction
574303,Action
574303,Crime
574303,Drama
574303,Thriller
646315,Action
433499,Crime
535356,Drama
535356,Romance
441183,Science Fiction
441183,Drama
419704,Science Fiction
419704,Drama
587870,Animation
587870,Crime
587870,Action
587870,Drama
613868,Comedy
613868,Romance
613868,Drama
542921,Drama
542921,History
542921,War
594188,Animation
594188,Action
594188,Adventure
594188,Family
594188,Fantasy
594188,Romance
560066,Comedy
560066,Family
560066,Animation
560066,Adventure
560066,Mystery
518596,Animation
518596,Adventure
518596,Fantasy
518596,Family
503129,Romance
503129,Comedy
503129,Drama
549559,Documentary
549559,History
549559,Drama
428836,Drama
428836,Romance
428836,History
565310,Comedy
565310,Drama
525657,Action
525657,Thriller
399121,History
399121,Drama
399121,Thriller
291867,Comedy
291867,Drama
614722,Horror
614722,Mystery
589712,Thriller
589712,Action
589712,Adventure
589712,Family
704264,Action
704264,Adventure
704264,Animation
704264,Drama
565179,History
565179,Drama
617768,Drama
617768,Music
